Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Methusela Kipruto,@Meth_Chomusion,There were reports late last year that there are 680K households with illegal electricity connections. Why should these people continue using electricity illegally? What happened to NYS that were to go to each HH & ascertain the legality of electricity connections? @WilliamsRuto,30-Jan-23,,,,https://x.com/Meth_Chomusion,https://x.com/Meth_Chomusion
Jackson Ndirangu,@Ndirangujack,"I'm a victim, faithfully paying for electricity only for my meter to be plucked out by @KenyaPower_Care citing illegal connection. I've been in the darkness for 2 months now.
.
@KenyaPower count that 2 months as loss of revenue for you.",29-Jan-23,,,1,https://x.com/Ndirangujack,https://x.com/Ndirangujack
Angel Gabriel,@Angelljibril,"I understand @KenyaPower  at a place called kabati in kitui.they are going around removing meters and demanding token machines from homesteads, which got the last mile connection  from the previous  government. The complaint  is that the meters are not generating any revenue..",28-Jan-23,,,,https://x.com/Angelljibril,https://x.com/Angelljibril
Kagoti,@Mcmug0,"@KenyaPower Should do a mandatory connection of stima to those remote villages. I never get why they have to charge citizens for connection... 
After all people pay per power used. Though currently cost of power is high.. 
@KenyaPower_Care",28-Jan-23,,,,https://x.com/Mcmug0,https://x.com/Mcmug0
Otwoma Robert,@otwomarob,What about the reckless electricity connection causing immature death to our children's in some areas in Nairobi. I am sure the #KPLC @KenyaPower is aware since they move all over the world reading meter numbers.... Kindly @WilliamsRuto  take action.,28-Jan-23,,,,https://x.com/otwomarob,https://x.com/otwomarob
Generation Z Champion,@erick31742933,@KenyaPower_Care @KenyaPower must follow this directive of his excellency the president to the latter. Since their staffs have been sleeping on job. You find someone who applied for connection more than 5 years ago still waiting to be connected. Allow the citizens to connect asap,28-Jan-23,1,,,https://x.com/erick31742933,https://x.com/erick31742933
LeGend™,@ItsLastMan,"Hello @KenyaPower_Care and @KenyaPower the following areas have been missing power since morning.

 Kaseve, Ukala and Kaani areas along Machakos Kitui road, around 10kms from Machakos town.

Please do something and restore power connection.

Thank you",27-Jan-23,,,,https://x.com/ItsLastMan,https://x.com/ItsLastMan
CARWAWA,@Rapheykawawa,@KenyaPower_Care @KenyaPower we've been having issues with our connection. Lights have been flickering for the past 2 hours,23-Jan-23,,,2,https://x.com/Rapheykawawa,https://x.com/Rapheykawawa
RoastMan Muturis,@MuturisRoastman,"We are aware of that, just wanted to know if the process is stuck and why, also completion date? How long to new connections ordinarily take in @KajiadoGov? @KenyaPower @KenyaPower_Care",23-Jan-23,,,1,https://x.com/MuturisRoastman,https://x.com/MuturisRoastman
El Chapo Moto,@ChapoMoto,"@KenyaPower Your team just needs to act. The illegal connections are there in plain sight... Another black out. 11 for the day, and counting. Imara Daima, Maziwa.",23-Jan-23,,,1,https://x.com/ChapoMoto,https://x.com/ChapoMoto
Kiyongoss,@fred_oduya,"So sad we lost such a young soul. But I think KPLC should be blamed for this. Hii ni mtaa yangu, and if you also hail from there then you ought to know that we entirely depend on these illegal connections  for power. Can't we also be connected to pewer like other Kenyans???",23-Jan-23,1,1,,https://x.com/fred_oduya,https://x.com/fred_oduya
Francis Mbugua,@MashMMXIV,"Exactly,you remember Reuben Ndolo shenanigans of Weka tire moto on KPLC personnel who were there to reign on illegally connections?",23-Jan-23,,,,https://x.com/MashMMXIV,https://x.com/MashMMXIV
Sociopath,@soci0path_254,Blame kplc on that please most of the places in mukuru have no token power they rely on those illegal connections,22-Jan-23,4,3,,https://x.com/soci0path_254,https://x.com/soci0path_254
Moses Muema,@Mosesthebigdog,Watu wa kenya powerukulia those illegal connections  ata mkiongea nothing will hapen,22-Jan-23,1,1,,https://x.com/Mosesthebigdog,https://x.com/Mosesthebigdog
Derek Otieno,@derek_deroo,"But, when KPLC want to reign in on the illegal connections, the politicians and activists in Mukuru make most noise.",22-Jan-23,8,1,1,https://x.com/derek_deroo,https://x.com/derek_deroo
peter jan,@peterja33940131,@KenyaPower there is a problem with power at nyamekongoroto h/c. The facility paid for power connection last year around february 2022. http://Ref.no E29852020070057,22-Jan-23,,,,https://x.com/peterja33940131,https://x.com/peterja33940131
Goddie,@Goddie_Ke,"Mercy was buried on January 12th. 
Electrocuted by an illegal electricity connection. The home owner responsible for the connection, has gone into hiding
@KenyaPower_Care @KenyaPower

#JusticeforMercy",20-Jan-23,31,10,1,https://x.com/Goddie_Ke,https://x.com/Goddie_Ke
Earth Observer,@EarthObSvR,"@KenyaPower data is their best bet, for starters, since load connections & meter distribution are done on the basis of demand = number of housing units per building.",20-Jan-23,,,,https://x.com/EarthObSvR,https://x.com/EarthObSvR
Tembe,@tembemoriz,Update: @KenyaPower_Care @KenyaPower @EPRA_Ke  Why is my quotation so expensive? I thought our president @WilliamsRuto promised cheap power connection to Kenyans?,20-Jan-23,,,1,https://x.com/tembemoriz,https://x.com/tembemoriz
Andrew kinja mutugi,@AndrewKinja,@KenyaPower_Care @KenyaPower @EnergyMinK @EPRA_Ke @HonMoses_Kuria whatever is happening at kplc is evil I got Power connection 10yrs ago and followed due process from application to construction then a team comes and disconnect me saying my neighborhood has illegal connection.,20-Jan-23,1,2,,https://x.com/AndrewKinja,https://x.com/AndrewKinja
Sarafu payments,@prof_budeng,"@KenyaPower_Care @KenyaPower 

Thanks we got this below reinstated about an hour ago but we heard a blast. Looks like there is more to be checked in the connections. We only got power for 10 mins",19-Jan-23,,,1,https://x.com/prof_budeng,https://x.com/prof_budeng
James Kalulu Muthoka,@JKMuthoka,"The makueni, mbooni, syiluni recent connection need review many homes were skipped without explanation during the connection. Action is needed",19-Jan-23,,,,https://x.com/JKMuthoka,https://x.com/JKMuthoka
James Kalulu Muthoka,@JKMuthoka,@KenyaPower Makueni county Mbooni subcounty syiluni connection to houses with 600m from transformer left out homes without explaination. Am one of the victims. We need connection or explaination for the ommission. James Muthoka,19-Jan-23,,,,https://x.com/JKMuthoka,https://x.com/JKMuthoka
David Junior,@ItsDjunior,One is commercial and the other is home connection,12-Jan-23,,,,https://x.com/ItsDjunior,https://x.com/ItsDjunior
Zipporah,@HotChocolateZee,"Hi, @KenyaPower my token meter is displaying connection fail. Kindly advice on what to do.",12-Jan-23,,,2,https://x.com/HotChocolateZee,https://x.com/HotChocolateZee
ephraimnjegafan,@ephraimnjegafan,"If he did, he would by now be aware that @KenyaPower has been sitting on power connection applications for even more than four years. In my rural area, Kenya Power came in 2018 and put posts and wires all the way to people's houses. 
2/8",11-Jan-23,95,12,7,https://x.com/ephraimnjegafan,https://x.com/ephraimnjegafan
S,@Tamara81405984,"@KenyaPower_Care @KenyaPower  This poses risks to kplc. The staff either directly or through proxy's are requesting residents to mobilize monies for 'connection to other transformers'. #extortioncontinues
The slow response promotes illegal connections.",7-Jan-23,,1,1,https://x.com/Tamara81405984,https://x.com/Tamara81405984
Petre Ole Kaslim,@PetreOleKaslim,"... what happens when @KenyaPower has vandalised a customers expectations... I applied for stima loan, it was approved, I made instalment payments... then no power connection...",6-Jan-23,1,1,,https://x.com/PetreOleKaslim,https://x.com/PetreOleKaslim
Africa Our Business,@WillsCha,KPLC rogue guys have been in Uthiru Shopping area btwn Uthiru and Dumboini. They have FUMBLED with properly working connections & MESSED it up Completely. It is flickering DISASTROUSLY now. @ericndungu2 @mcaericndungu @jamesgithua @KenyaPower @KenyaPower_Care Marriage Cheating,3-Jan-23,,,2,https://x.com/WillsCha,https://x.com/WillsCha
Herman Waita,@HermanWaita,"Trying to connect a power line to the Police Post for the last 6 months.

Unfortunately, @KenyaPower require the title deed of the Police Post land parcel (LR 196-35) & we've been unable to locate at land's office.

Our police don't have an electricity connection.

Kindly assist.",3-Jan-23,9,2,4,https://x.com/HermanWaita,https://x.com/HermanWaita
Dr. Musoosi,@Thepatriot_254,@KenyaPower my token just went out. Have plugged my meter in a socket and still no connection. Tried dialing 59698686 followed by account number 37193682129 and still not working. The problem seems to be the account since its working with another account.. please assist,2-Jan-23,,,1,https://x.com/Thepatriot_254,https://x.com/Thepatriot_254
Kim's Republic,@ItsKimaniThomas,"1/Hello @KenyaPower & happy new year!
As we start the year, I would like to humbly request that you consider establishing an electricity connection in my area (Matara village area around Matara tea collection center, located in Kanguru Sublocation, Rwathia Ward, Kangema Subcounty",1-Jan-23,,,2,https://x.com/ItsKimaniThomas,https://x.com/ItsKimaniThomas
Joseph  Mudema,@mudema_Joseph,And funny they don't get it... Explain illegal connection yet it was installed by KPLC stuff.,29-Dec-22,,,1,,
Lamar Saint,@saintfulani,@KenyaPower @KenyaPower_Care 24hrs no power connection. Neighbors  on the other side has connection,28-Dec-22,,,1,,
Lamar Saint,@saintfulani,@KenyaPower_Care @KenyaPower Santa will miss my place since you guys cant even have a steady connection. Then I’ll end up saying umbwa nyinyi coz of the inconvenience but I won’t want to call you Umbwa.,23-Dec-22,,,1,,
Dj,@DDhaval1234,@KenyaPower @KenyaPower   more then 6 months since this complain for replacement of faulty meter & every time reply is we don't have new meter available. You are trying to say you didn't do any new connection in last 6 months???,23-Dec-22,,,,,
Kairu Kihara,@1kairu,"Lipa tu. You can't do an apples to apples comparison as costs go up all the time. Or go solar, since I can't tell you to get an illegal connection.",22-Dec-22,,,,,
MWAMZANDI,@MwamzandiMackey,Kindly address interface meter issues first..... it's been 8 months since i paid for new connection and till now nothing has been done?,22-Dec-22,,,1,,
thebillygoatgruff,@thebillygoatgr1,New power connections Kitengela saa hii imechukua 6 months and counting. Do your jobs!,22-Dec-22,,,,,
ndungu pk,@ndungu_pk,A very hardworking lady.please streamline kenyapower for better power connections.its absurd,21-Dec-22,,,,,
Njeri Munyiri,@NjeriMunyiri,".@KenyaPower_Care, @KenyaPower it's been 6 mnths since I applied for my power connection. I've done my part - I've paid for services, I've followed up, & still - crickets. This is what I won't do - pay you a bribe for you to do your job. 
#KPLC why is my elec still NOT connected?",20-Dec-22,2,,,,
Otyeno Enoque,@OtyenoE,"Sasa nifanyieni connection 5 months after paying is more than ""soon""",20-Dec-22,,,,,
Dan Odero,@DanOder0,"Calling the bluff of @KenyaPower CEO. @KNBStats gives census data on power connections, which it gets from by census respondents. It's a higher figure than KPLC data. Instead of CEO doing due diligence, disputes and claims ""whoever gave the data knows where the illegal cons are.",19-Dec-22,2,,,,
musa,@musa_njosh,@KenyaPower_Care @KenyaPower applied for elec early in the year. Got connection early this month after endless  complaints. Only to be told will get the meter in two months from now. What a joke. @EnergyMinK should have heads rolling. @IMFAfrica @IMFNews should deal with such.,16-Dec-22,,,,,
#RejectFinanceBill2024,@ColonelBenMalik,We can’t get meters yet we have paid for connection. It is extremely frustrating.,16-Dec-22,,,,,
Peter Mugo,@Peter_Mugo_,"Operational efficiency is pipe dreams. Count the numbers of blackouts and poor staffs altitude. How do you improve profitability when customers have applied for connection that are taking ages,no meters etc .  No dividend for shareholders when it's not clear how you got losses.",16-Dec-22,,,,,
Robbie,@Cortini,"@KenyaPower_Care @KenyaPower We have an issue with a connection request, which was ordered/paid for 3 months ago. Reference No. E21172022070023.

Was told lack of material to execute the connection. 90 days to find material or the will to do a job??",14-Dec-22,,,3,,
Cation Engineering,@CationEng,"I have a small advice for the Siaya County @KenyaPower manager Joshua Oliech. 

It's Shut up! 

He said illegal connections and interference with power installations were to blame for some of the accidents but I've personally reported severally of dangerous infastracture...",14-Dec-22,,,1,,
RoastMan Muturis,@MuturisRoastman,"@KenyaPower_Care @KenyaPower please confirm where our payments for connection that we did on Nov 1 went to. Account number - 133484360, Ref number - E21572021050080, M-PESA References: QK1813SP1A, QK1812HAIA, QK1312F1YZ. Paid on Nov 1 2022. Still waiting for connection. #Thread",13-Dec-22,,,1,,
Benard Aromi,@AromiBenard,"An inquiry, my prepaid meter beeps several times and cuts off connection momentarily, this on and off connection can happen 3-4times in succession. Is this normal?",13-Dec-22,,,1,,
rAjanItjJa,@rAjanItjJa,"This is just blaming the poor for the wanton theft by the rich and powerful. 

All, I repeat, “ALL” combined illegals connections countrywide if we audited would not be a drop in the ocean of those billions.

A sisal sack retains water better than GoK retains money.",13-Dec-22,3,,,,
Fred Aluvise,@aluvise,Illegal connections in cohorts with cartels denying paying customers services.,13-Dec-22,,,,,
christinewere,@cakinyiw,"@KenyaPower_Care some guy keeps calling me about my recent electricity connection application using this number 0101023092. He has all my details to the letter and is asking me if he should ""throw away"" my file. Is this how @KenyaPower works? SMH!",13-Dec-22,,,1,,
Tabu,@Athagora_Athaga,@ntvkenya @KenyaPower has been and is stealing from us via fake bills and some how we too need to steal that money back by getting free power or illegal connection as you call it,13-Dec-22,,,1,,
Maxwell Kipngenoh,@maxKipngenoh,@KenyaPower what was the point of introducing last mile connection if you're going to ask for payment to be connected..,8-Dec-22,,,,,
AGRIPPAH ODHIAMBO,@AGRIPPAH2,"This thing is not cheap as being reported.@KenyaPower_Care @KenyaPower can also confirm this.

This connection is being done inform of a loan.Everytime you buy a tocken,a certain amount is deducted and goes to unclear http://destination.My grandma was connected,so I know.",8-Dec-22,,,,,
Omar,@awadhan03,@KenyaPower I delayed  to make payment for new connection. Since it was written validity 90days and it was issued November 2022. What can I do.,7-Dec-22,,,,,
tim,@arithimwiti,"@KenyaPower_Care 
@KenyaPower
A/c number 65798336
You disconnected power with no pending bill.  connection order 17815441.why take the whole day?????",7-Dec-22,,,1,,
Cynthia Chepkurui,@Chepkuruicecey,"@KenyaPower I'm really disappointed with you guys. Since morning I have been contacting you to come and fix my three phase power connection to no avail.
My business has stopped, I'm sending clients away because of lack of power. Kindly I need assistance on this",5-Dec-22,,,,,
Collins murimi,@collins_murimi,@KenyaPower_Care @KenyaPower some of us paid for new installation a couple of months ago but never got connection. I am left wondering if i am the only one who is victim...,2-Dec-22,,,,,
The Next Big Thing,@murrayk1,"Accerating Cooking !!!! while you are UNABLE to Accerate the Basics even Lighting ,Connection to New Electricity Supply & Additional Metering or Uprating Supply has Become a Pipe Dream and a Fantasy if Not Worse a Nightmare @EPRA_Ke @EnergyMinK",30-Nov-22,,,,,
NEBCHADINEZER,@RandyErick6,@KenyaPower why should wait for too long for power connection after all payments have been made..why..in bungoma,30-Nov-22,,,,,
Stephen Mutoro,@smutoro,"Good move. @Senate_KE to probe @KenyaPower high payments to IPPs, mostly thermals while @KenGenKenya has cheap/clean geothermal, hydro-power over and above the Ethiopia connection. @EnergyMinK shouldn't spend Sh2.4bn on 'Clean cooking', @EPRA_Ke @KIMANIICHUNGWAH @Aaroncheruiyot",30-Nov-22,15,7,1,,
25th June,@Banta_baridii,"This is simply down to connectivity and reliability of @KenyaPower , in Nyanza Kenya power has simply refused to expand connection, and even where they are present is just blackouts every other day and major delays in response",30-Nov-22,2,,1,,
Bonny Chege,@ChegeBonny,"@KenyaPower what's up with kplc , what is the connection when rainfall & power failure ? Someone enlighten Kenyans..How can power restoration takes hours ..it's sickening to say the least.",28-Nov-22,,,,,
T𝐡e U𝐳a𝐥e𝐧d𝐨 𝐏a𝐫t𝐲 𝐀l𝐥i𝐚n𝐜e (𝐓U𝐏A),@jmithanga,Reason why @KenyaPower @KenyaPower_Care does not even have dirt cheap meters to install new and existing connections. They have already had two major countrywide power failures for negligence. Causing great losses to all Kenyans and an eyesore to international investors!,26-Nov-22,1,1,,,
The Next Big Thing,@murrayk1,"On top of taxes comes Mediocre Service ,Poor Responses & Resolve of Queries or Complains ,lack of Connection to Electricity Supply ,Unreliable Power ,Frequent Outtages ,Widespread Unprofessionality & Technical Workmanship ,Corruption & Impunity ,Underpaid Demoralised Staff etc",24-Nov-22,,,,,
Jonathan,@Jonathanaer,"Well, let's do a challenge on which locations will have their power restored first. Tunajua discrimination and priorities za zenu. I put my money on Embakasi/ Eastlands will be last... Mnaonanga hawa ni watu sumbua wa sambaza na illegal connections",24-Nov-22,8,,,,
BILLY TARUS,@kalinytarus,"I have applied, paid and approvals done  for power connection, it's now 5 months being told there are no meters not only in kabarnet branch but in the country....kplc is a scam",23-Nov-22,4,,1,,
Boni,@BonifaceMMativa,"@KenyaPower I am a developer at Tassia II estate in Embakasi. I applied for power connection and was assigned reference number E21192021070058, and paid in full in May 2022, and to date, I remain without power supply. Reason/Excuse - no meters available. This is unacceptable!",23-Nov-22,,,,,
Becky Twish,@Btwish,@KenyaPower honestly this is becoming too much. What's wrong with the connection around Muthiga Gaitumbi area. The power keeps going off,22-Nov-22,,,,,
Saeed_⅘ #KwetuKwale02,@Mcgriffins4,"Hey @KenyaPower_Care @KenyaPower parts of Kiambu are experiencing disconnection from 6:50 pm, i.e, Kabete (Uthiru, Kawangware, ILRI, Kabete Tech, UON Kabete Campus, Ndumbuini, Ruthimitu, kindly and make resume of the connection , it's #WorldCup2022",21-Nov-22,1,1,1,,
Cynthia Waithera,@CynthiaWaithe15,"@KenyaPower Hi there's no connection in Lower Kabete Ndongoro Pri since yesterday,",21-Nov-22,,,,,
Annitah Akiru Raey,@AnnitahRaey,Connection wachia @KenyaPower,20-Nov-22,1,,1,,
BUTERE Finest,@jeffanangwe,@WilliamsRuto @KenyaPower_Care we need serious changes at @KenyaPower why pay for new connection and it takes over two month? Why should they do all the processes then raise an invoice? You pay then they start breakdance.. disgusting..@rigathi,20-Nov-22,,,,,
Douglas Vishia,@Vyshyy,"@KenyaPower @KenyaPower_Care As you currently have no materials for new customers connection, why are you still accepting payments for new connections??!!",19-Nov-22,,,,,
pat,@pattohkaka,"@KenyaPower kindly advice me on how to get my refund for new connection application that i did.
I paid for new connection and you guys have never shown up.",18-Nov-22,,,1,,
Kariz Rizkah,@rizkah07,"How can we #KaaSafeMtaani with the high cost of energy in this country Fuel,Cooking gas and Electricity...BTW Some Kenyans have applied for power they are told no meters so connections put on hold,Which country is this #MainaAndKingangi #RIPTwiter GMO",18-Nov-22,1,,,,
Tumorpharm,@joel_getui,"Root cause analysis is always best than knee jerk reactions, bring down the cost of connection ,application procedures and turn around time as they deal with the illegal connections.",16-Nov-22,,,1,,
Eliud Osore,@EliudOsore,Hello..I have bought pre pay tokens via Mpesa but am not able to feed into the system..Am being told connection fail,15-Nov-22,2,,6,,
Dennis kariuki,@bravguy,@KenyaPower I applied for a connection to my house at njiru requiring one pole to my house I have paid all the money at last sms the application was in donholm at construction stage it's been months since can I get to know when I Will get connected...?,15-Nov-22,,,,,
Gladoh Mumbi,@GladohM,@KenyaPower_Care @KenyaPower We applied for power connection 4 months ago and then paid but upto now we have not been connected! What's happening? Reference no.  C21452022070004,14-Nov-22,,,1,,
Rosa Maina,@njokimaina,@KenyaPower @KenyaPower_Care  Surely 7 days later and your technicians are “still coming” to fix the connection issue with my meter? How far are they coming from? acc no 34992869,13-Nov-22,,,1,,
Joe Mlami,@JoeMulumi,"@KenyaPower @KenyaPower_Care your field staff disconnected power from the transformer at Mradi area Embakasi yesterday. This was in an effort to cab illegal connections. Mine is a legal connection, why shld I suffer urgently send your emergency staff to reconnect my property. Joe",12-Nov-22,1,,1,,
Stella Abaddie,@iamStella_254,"My big brother was electrocuted on Mon evening by a live wire while on duty. @KenyaPower despite being aware of these illegal connections in these areas continue to do NOTHING while thousands of lives are held at risk daily. @SakajaJohnson kindly address

https://nairobinews.nation.africa/police-officer-electrocuted-in-embakasi/…",9-Nov-22,,1,,,
oyster,@oyster79531532,"Why wouldn't you streamline fresh power connections first? Is it fair to wait for over 6 months after paying and no power or when I should get connected even after to your office calls,visits etc",9-Nov-22,,,,,
®MANginalized™,@Martin_Imanthiu,Did you know that @KenyaPower @KenyaPower_Care has not had new token meters since last year and all new connections are pending? I thought you should know. @PeopleDailyKe @NationAfrica @Kenyans,8-Nov-22,,,2,,
muthoni,@martha_Destinee,@KenyaPower kindly advice my token box is faulty no connection I have tokens but can’t load ave even gone to kplc twice only to be told someone is coming to fix am in black out what can I do ?,1-Nov-22,,,2,,
Denis Orina,@dorina_denis,@WilliamsRuto @rigathi @DaviesChirchir @OleItumbi @NdindiNyoro @DDanielsonken I applied and paid for domestic power connection in June 2021 with Reference number C21482021060001 and up to now my house is still in darkness. Please help since @KenyaPower have completely ignored us.,31-Oct-22,,,1,,
Denis Orina,@dorina_denis,@WilliamsRuto @rigathi @DaviesChirchir @OleItumbi @NdindiNyoro @DDanielsonken I applied and paid for domestic power connection in June 2021 with Reference number C21482021060001 and up to now my house is still in darkness. Please help since @KenyaPower have completely ignored us.,31-Oct-22,,,,,
Denis Orina,@dorina_denis,@WilliamsRuto @rigathi @DaviesChirchir @OleItumbi @DDanielsonken @NdindiNyoro I applied and paid for domestic power connection in June 2021 with Reference number C21482021060001 and up to now my house is still in darkness. Please help since @KenyaPower have completely ignored us.,31-Oct-22,,,,,
Gideon Kinuthia,@Giddiek77,"May be its by design to compel you go the other route, shortcut through illegal connections by few contractors & staff. It's a systematic cartel where ultimately individuals gain and the company loses.",30-Oct-22,1,,1,,
swaleh,@bashir602001,What hapened to new connection for consumers that used to cost 15k Uhurtu 10yrs government.we need other players in this market.@KPLC @WilliamsMkenya @DPRigathi,29-Oct-22,,,,,
#ONE,@DailyNjogu,"At least you hadn't paid, it's more than 3 months since my neighbors and I applied and paid for connection, what we get are unanswered calls & no staff handling it in the concerned office, @KenyaPower_Care @KenyaPower are giving Kenyans lifestyle diseases and they don't CARE!",29-Oct-22,1,,,,
,@AdongoComms,Labda uko mbali na pole.. which you pay for by the way but still remains @KenyaPower property. I think subsequent connections from your pe should be paid for,29-Oct-22,1,,,,
Fredrick Nzomo,@freddyholysan,"Don't accuse without verifying stuff boss, the project is still ongoing in kitui west for example there's connections ongoing. Sisemi kitu from the blues",29-Oct-22,,,1,,
Maureen O,@mo_ngayo,"@iLy_Mis @NcieNya na hii ni domestic connection!!!!
@KenyaPower_Care @KenyaPower",29-Oct-22,,,,,
Roman Githinji,@RomanGithinji,"@davis_chirchir as you embark on tackling challenges in power generation, kindly bring some transparency and efficiency at @KenyaPower . Lots of opaqueness at the moment, power connection takes forever with lots of uncertainties.",26-Oct-22,,,,,
brian muritu,@bgmuritu,"@KenyaPower @KenyaPower good evening.. am asking how are we supposed to pay Ksh 99,283 connection charges, for a distance that requires only one pole, and it's in the village, 
how did these fees got this high?",26-Oct-22,,,,,
WdM,@wawerudm,@KenyaPower_Care @KenyaPower How fast cab I get power connection to a newly constructed house in Kitengela? Thanks,26-Oct-22,,,,,
Colin Mundia,@colyske,"@EPRA_Ke how long should such a case delay before one can use available legal means to compel @KenyaPower via @KenyaPower_Care or their office in Diani to complete a connection that was paid for in February 2022?
What does it take apart from illegal means like bribes etc?",17-Oct-22,,,,,
Colin Mundia,@colyske,"3 months ago (July), @KenyaPower_Care & @KenyaPower promised to have us connected since we paid for connection on February (9 months ago). Today, am still at our gate in Diani waiting for them to show up!
Scam!",17-Oct-22,2,1,1,,
Real Warrior.,@real_warrior06,"@KenyaPower_Care @KenyaPower @KenyaPower_z @_KenyaPower_ 
Look at the hustle of getting power connection.",15-Oct-22,,1,1,,
Richard Inoti,@InotiRichard,"Hi KPLC I applied for a new power connection application 3 weeks ago,and haven't yet gotten the ref no.kindly please help. (0711194385) at Riverbank next to Tassia",13-Oct-22,,,1,,
Protus otundo,@Protym,"Is there a customer who is happy? You make application for power connection, you are told to pay after which boom no materials no temporarly but for the last 5 months",13-Oct-22,,,1,,
G𓃵vin,@IamGavin__,"Kenya by now @KenyaPower , inafaa once a customer buys token, the connection should be back automatically. Mambo ya digits is long process",12-Oct-22,11,3,3,,
biggieSmalls,@ianNjo,"This is very commendable getting power to the masses, but feel the folks in the rural areas are being shortchanged or ignored and asked to pay expensively to be connected. People are suffering just because of the exorbitant connection fees",11-Oct-22,,,,,
biggieSmalls,@ianNjo,Need help in understanding the connection tariff for new consumer connections in the rural areas. What are they based on.,11-Oct-22,,,,,
ndiritu chimba,@ndiritu_chimba,"How is to help me , applied for connections months ago , approved , payed, but installing meters is a toll order ,,, in othaya kagere village",11-Oct-22,,,1,,
The Next Big Thing,@murrayk1,"Why can't @kenyapower @KenyaPower_Care be Held to Account & Pay Damages just Like others Who Obtain Money by False Pretense Like Land Selling Companies & Developers ,When Customers Build Houses & Properties ,Businesses & Industry dependent on Electricity Supply & Connections",7-Oct-22,,,1,,
Vitalice,@VitaliceFred,@KenyaPower I want to apply for a new connection but I am required to register. Must I be a landlord or tenant? It's forcing me to have an account number...help.,7-Oct-22,,,,,
Múrú wa múndú,@Gicicio,"Agreed but those factories are all in NBI, Kiambu, MtKe, Nakuru, Eld & Msa Counties. Sugar ones generate their own power from waste.

I know at least factories in Lower Eastern with power connection but no power.
Most rural posho mills in run on   yet have power connection",6-Oct-22,1,,1,,
Hassan shaaban,@Hassans95178834,Have a pending connection since May but no communication from kplc,6-Oct-22,,,1,,
Cesslevu,@cesslevu,To celebrate customer week hapa Kamulu Ngundu farm mlitukatia power mkasema ni illegal connection yet we buy your tokens. As law abiding citizens we are doing what was suggested. Hope we see the light soonest possible. Emptying fridges to the dustbin is traumatizing.,5-Oct-22,,,1,,
The Kenya Power & Lighting Company Plc.,@KenyaPower,"Customer Service staff educating our customers, and the general public, on our official payment channels, new connections and meter separation process, *977#, and other Company services, in Ol Kalou, Nyandarua County.

#CustomerServiceWeek2022 
#SustainingCustomerInclusion",5-Oct-22,10,2,11,,
Fuanah Fedhi,@bubethi,"I applied for stima connection in June and up to date, I have not been connected. I am being told there are no meters. @StateHouseKenya @rigathi @WilliamsRuto @AmbMonicaJuma",5-Oct-22,,,1,,
S. DARSIL254,@BigmanDarsil,.@KenyaPower Why should someone pay for Connection of electricity and delay it for 6 months!,5-Oct-22,,,,,
lewis muiruri,@Baba_Liwell,"I have applied for new connection now 6 months dow the line after paying everything and still not yet received my connection. My references is E28952022040019
Kindly reply I need a feedback why the delay. Am not asking for free connection this is a service I have paid for",4-Oct-22,,,,,
FELIX JUMA,@FELIXJU18239152,Is it a must for my neighbor to give an ok for electricity connection to be done to me?,4-Oct-22,,,,,
BEN 0lewe,@Ben0lewe,"@KenyaPower I applied for power connection sometimes this year and after several follow up I was given T24512022070001 as my reference number, how long do I have to wait to be connected.",4-Oct-22,,,,,
Eliud kariuki,@KEelectrician,Your failure to address availability of materials for customer connection is worrying.clients who applied as early as March have not been connected in kiambu County,3-Oct-22,1,,,,
@mcjb,@mcjb,"Vist us today for any queries concering power connections. Also being customer service week we have lots of Gifts for our Customers. 
#TunzacustomerKuzaBiashara
#customerserviceweek2022
#KenyapowerCentralriftregion
@KenyaPower_Care 
@KenyaPower 
@smartscratchent
@Shades_Mutai",3-Oct-22,2,1,,,
Josphat Kimanzi,@JosphatKimanzi4,@KenyaPower  when will we get our Electricity meters it’s been over 10months since we applied for new connection and paid but till now we have not been connected...so frustrating...Return our money we go solar.,29-Sep-22,,,,,
Ebrahim Njuguna,@EbrahimNjuguna,"@WilliamsRuto , @KenyaPower have been consistently stating there are no metres for connection, 5 months now. Look into this",28-Sep-22,,,,,
brian kithinji bundi,@BraxBrian,"Hello @KenyaPower_Care @KenyaPower kindly assist, one line of power connection is down in Nyali Mombasa meter number 14234480722 at ZamZam Apartments, kindly assist with recconnection.",28-Sep-22,,,1,,
Tishala Beauty Kenya,@Tishala_Beauty,"Here at city market NAIROBI, Koinange Street wing  applied for power connection last year we are yet to see power... Ni Giza TU and many stories. DO something Ref no. E21122021070004 @KenyaPower_Care @KenyaPower",28-Sep-22,,,1,,
Real Warrior.,@real_warrior06,@KenyaPower_Care @KenyaPower How long does it take make power connection after payments are made.,24-Sep-22,,,1,,
paul kariuki,@panjoka2005,"@KenyaPower  how long one should wait for connection ,has being a yr and seem  next yr is same  thing",23-Sep-22,,,1,,
Chris Wanyonyi,@ChrisWanyonyi9,@KenyaPower .Been trying to get electricity connection from 2017.I was @ your Rongai office almost 3 weeks ago and was told materials have been booked and waiting for the team to do connection.I dont know what its holding staff their to discharge their mandate.Very frustrated.,23-Sep-22,,,,,
